Q000001	0	C002089_fr_000	1
Q000002	0	C001404_fr_000	1
Q000002	0	C001404_fr_001	1
Q000002	0	C001404_fr_002	1
Q000002	0	C001404_fr_003	1
Q000002	0	C001404_fr_004	1
Q000002	0	C001404_fr_005	1
Q000002	0	C001404_fr_006	1
Q000002	0	C001404_fr_007	1
Q000002	0	C001404_fr_008	1
Q000002	0	C001404_fr_009	1
Q000002	0	C001404_fr_010	1
Q000002	0	C001404_fr_011	1
Q000003	0	C002079_fr_000	1
Q000003	0	C002079_fr_001	1
Q000003	0	C002079_fr_002	1
Q000003	0	C002079_fr_003	1
Q000003	0	C002079_fr_004	1
Q000004	0	C001852_fr_000	1
Q000004	0	C001852_fr_001	1
Q000004	0	C001852_fr_002	1
Q000004	0	C001852_fr_003	1
Q000004	0	C001852_fr_004	1
Q000004	0	C001852_fr_005	1
Q000004	0	C001852_fr_006	1
Q000004	0	C001852_fr_007	1
Q000005	0	C002079_fr_000	1
Q000005	0	C002079_fr_001	1
Q000005	0	C002079_fr_002	1
Q000005	0	C002079_fr_003	1
Q000005	0	C002079_fr_004	1
Q000006	0	C001852_fr_000	1
Q000006	0	C001852_fr_001	1
Q000006	0	C001852_fr_002	1
Q000006	0	C001852_fr_003	1
Q000006	0	C001852_fr_004	1
Q000006	0	C001852_fr_005	1
Q000006	0	C001852_fr_006	1
Q000006	0	C001852_fr_007	1
Q000007	0	C001122_fr_000	1
Q000007	0	C001122_fr_001	1
Q000007	0	C001122_fr_002	1
Q000007	0	C001122_fr_003	1
Q000007	0	C001122_fr_004	1
Q000007	0	C001122_fr_005	1
Q000007	0	C001122_fr_006	1
Q000008	0	C001461_fr_000	1
Q000008	0	C001461_fr_001	1
Q000008	0	C001461_fr_002	1
Q000009	0	C002700_fr_000	1
Q000009	0	C002700_fr_001	1
Q000009	0	C002700_fr_002	1
Q000009	0	C002700_fr_003	1
Q000009	0	C002700_fr_004	1
Q000009	0	C002700_fr_005	1
Q000009	0	C002700_fr_006	1
Q000009	0	C002700_fr_007	1
Q000009	0	C002700_fr_008	1
Q000010	0	C001086_fr_000	1
Q000010	0	C001086_fr_001	1
Q000010	0	C001086_fr_002	1
Q000010	0	C001086_fr_003	1
Q000010	0	C001086_fr_004	1
Q000010	0	C001086_fr_005	1
Q000011	0	C003282_fr_000	1
Q000011	0	C003282_fr_001	1
Q000011	0	C003282_fr_002	1
Q000011	0	C003282_fr_003	1
Q000011	0	C003282_fr_004	1
Q000011	0	C003282_fr_005	1
Q000012	0	C000710_fr_000	1
Q000012	0	C000710_fr_001	1
Q000012	0	C000710_fr_002	1
Q000012	0	C000710_fr_003	1
Q000013	0	C002304_fr_000	1
Q000013	0	C002304_fr_001	1
Q000013	0	C002304_fr_002	1
Q000013	0	C002304_fr_003	1
Q000013	0	C002304_fr_004	1
Q000013	0	C002304_fr_005	1
Q000013	0	C002304_fr_006	1
Q000013	0	C002304_fr_007	1
Q000013	0	C002304_fr_008	1
Q000014	0	C003202_fr_000	1
Q000014	0	C003202_fr_001	1
Q000014	0	C003202_fr_002	1
Q000014	0	C003202_fr_003	1
Q000014	0	C003202_fr_004	1
Q000014	0	C003202_fr_005	1
Q000014	0	C003202_fr_006	1
Q000014	0	C003202_fr_007	1
Q000014	0	C003202_fr_008	1
Q000014	0	C003202_fr_009	1
Q000015	0	C003202_fr_000	1
Q000015	0	C003202_fr_001	1
Q000015	0	C003202_fr_002	1
Q000015	0	C003202_fr_003	1
Q000015	0	C003202_fr_004	1
Q000015	0	C003202_fr_005	1
Q000015	0	C003202_fr_006	1
Q000015	0	C003202_fr_007	1
Q000015	0	C003202_fr_008	1
Q000015	0	C003202_fr_009	1
Q000016	0	C002174_fr_000	1
Q000016	0	C002174_fr_001	1
Q000016	0	C002174_fr_002	1
Q000016	0	C002174_fr_003	1
Q000016	0	C002174_fr_004	1
Q000016	0	C002174_fr_005	1
Q000016	0	C002174_fr_006	1
Q000016	0	C002174_fr_007	1
Q000016	0	C002174_fr_008	1
Q000017	0	C000682_fr_000	1
Q000017	0	C000682_fr_001	1
Q000017	0	C000682_fr_002	1
Q000017	0	C000682_fr_003	1
Q000017	0	C000682_fr_004	1
Q000017	0	C000682_fr_005	1
Q000017	0	C000682_fr_006	1
Q000017	0	C000682_fr_007	1
Q000017	0	C000682_fr_008	1
Q000017	0	C000682_fr_009	1
Q000017	0	C000682_fr_010	1
Q000017	0	C000682_fr_011	1
Q000017	0	C000682_fr_012	1
Q000018	0	C002501_fr_000	1
Q000018	0	C002501_fr_001	1
Q000018	0	C002501_fr_002	1
Q000018	0	C002501_fr_003	1
Q000018	0	C002501_fr_004	1
Q000018	0	C002501_fr_005	1
Q000018	0	C002501_fr_006	1
Q000018	0	C002501_fr_007	1
Q000018	0	C002501_fr_008	1
Q000019	0	C001497_fr_000	1
Q000019	0	C001497_fr_001	1
Q000019	0	C001497_fr_002	1
Q000019	0	C001497_fr_003	1
Q000019	0	C001497_fr_004	1
Q000019	0	C001497_fr_005	1
Q000020	0	C003399_fr_000	1
Q000020	0	C003399_fr_001	1
Q000020	0	C003399_fr_002	1
Q000020	0	C003399_fr_003	1
Q000020	0	C003399_fr_004	1
Q000020	0	C003399_fr_005	1
Q000021	0	C000679_fr_000	1
Q000021	0	C000679_fr_001	1
Q000021	0	C000679_fr_002	1
Q000022	0	C001276_fr_000	1
Q000022	0	C001276_fr_001	1
Q000022	0	C001276_fr_002	1
Q000023	0	C002462_fr_000	1
Q000023	0	C002462_fr_001	1
Q000023	0	C002462_fr_002	1
Q000024	0	C001276_fr_000	1
Q000024	0	C001276_fr_001	1
Q000024	0	C001276_fr_002	1
Q000025	0	C001276_fr_000	1
Q000025	0	C001276_fr_001	1
Q000025	0	C001276_fr_002	1
Q000026	0	C003270_fr_000	1
Q000026	0	C003270_fr_001	1
Q000026	0	C003270_fr_002	1
Q000027	0	C002478_fr_000	1
Q000027	0	C002478_fr_001	1
Q000027	0	C002478_fr_002	1
Q000027	0	C002478_fr_003	1
Q000027	0	C002478_fr_004	1
Q000027	0	C002478_fr_005	1
Q000027	0	C002478_fr_006	1
Q000027	0	C002478_fr_007	1
Q000027	0	C002478_fr_008	1
Q000028	0	C002977_fr_000	1
Q000028	0	C002977_fr_001	1
Q000028	0	C002977_fr_002	1
Q000028	0	C002977_fr_003	1
Q000028	0	C002977_fr_004	1
Q000028	0	C002977_fr_005	1
Q000028	0	C002977_fr_006	1
Q000029	0	C002977_fr_000	1
Q000029	0	C002977_fr_001	1
Q000029	0	C002977_fr_002	1
Q000029	0	C002977_fr_003	1
Q000029	0	C002977_fr_004	1
Q000029	0	C002977_fr_005	1
Q000029	0	C002977_fr_006	1
Q000030	0	C001949_fr_000	1
Q000030	0	C001949_fr_001	1
Q000030	0	C001949_fr_002	1
Q000030	0	C001949_fr_003	1
Q000030	0	C001949_fr_004	1
Q000031	0	C002871_fr_000	1
Q000031	0	C002871_fr_001	1
Q000031	0	C002871_fr_002	1
Q000031	0	C002871_fr_003	1
Q000031	0	C002871_fr_004	1
Q000031	0	C002871_fr_005	1
Q000032	0	C002977_fr_000	1
Q000032	0	C002977_fr_001	1
Q000032	0	C002977_fr_002	1
Q000032	0	C002977_fr_003	1
Q000032	0	C002977_fr_004	1
Q000032	0	C002977_fr_005	1
Q000032	0	C002977_fr_006	1
Q000033	0	C002730_fr_000	1
Q000033	0	C002730_fr_001	1
Q000033	0	C002730_fr_002	1
Q000034	0	C003286_fr_000	1
Q000034	0	C003286_fr_001	1
Q000034	0	C003286_fr_002	1
Q000035	0	C003445_fr_000	1
Q000035	0	C003445_fr_001	1
Q000035	0	C003445_fr_002	1
Q000035	0	C003445_fr_003	1
Q000035	0	C003445_fr_004	1
Q000035	0	C003445_fr_005	1
Q000036	0	C003445_fr_000	1
Q000036	0	C003445_fr_001	1
Q000036	0	C003445_fr_002	1
Q000036	0	C003445_fr_003	1
Q000036	0	C003445_fr_004	1
Q000036	0	C003445_fr_005	1
Q000037	0	C001756_fr_000	1
Q000037	0	C001756_fr_001	1
Q000037	0	C001756_fr_002	1
Q000037	0	C001756_fr_003	1
Q000037	0	C001756_fr_004	1
Q000037	0	C001756_fr_005	1
Q000037	0	C001756_fr_006	1
Q000037	0	C001756_fr_007	1
Q000037	0	C001756_fr_008	1
Q000038	0	C002977_fr_000	1
Q000038	0	C002977_fr_001	1
Q000038	0	C002977_fr_002	1
Q000038	0	C002977_fr_003	1
Q000038	0	C002977_fr_004	1
Q000038	0	C002977_fr_005	1
Q000038	0	C002977_fr_006	1
Q000039	0	C002977_fr_000	1
Q000039	0	C002977_fr_001	1
Q000039	0	C002977_fr_002	1
Q000039	0	C002977_fr_003	1
Q000039	0	C002977_fr_004	1
Q000039	0	C002977_fr_005	1
Q000039	0	C002977_fr_006	1
Q000040	0	C002049_fr_000	1
Q000040	0	C002049_fr_001	1
Q000040	0	C002049_fr_002	1
Q000041	0	C002049_fr_000	1
Q000041	0	C002049_fr_001	1
Q000041	0	C002049_fr_002	1
Q000042	0	C001581_fr_000	1
Q000042	0	C001581_fr_001	1
Q000042	0	C001581_fr_002	1
Q000042	0	C001581_fr_003	1
Q000042	0	C001581_fr_004	1
Q000042	0	C001581_fr_005	1
Q000043	0	C002391_fr_000	1
Q000043	0	C002391_fr_001	1
Q000043	0	C002391_fr_002	1
Q000043	0	C002391_fr_003	1
Q000043	0	C002391_fr_004	1
Q000043	0	C002391_fr_005	1
Q000043	0	C002391_fr_006	1
Q000043	0	C002391_fr_007	1
Q000043	0	C002391_fr_008	1
Q000043	0	C002391_fr_009	1
Q000043	0	C002391_fr_010	1
Q000043	0	C002391_fr_011	1
Q000043	0	C002391_fr_012	1
Q000043	0	C002391_fr_013	1
Q000043	0	C002391_fr_014	1
Q000044	0	C001318_fr_000	1
Q000044	0	C001318_fr_001	1
Q000044	0	C001318_fr_002	1
Q000044	0	C001318_fr_003	1
Q000044	0	C001318_fr_004	1
Q000044	0	C001318_fr_005	1
Q000044	0	C001318_fr_006	1
Q000044	0	C001318_fr_007	1
Q000044	0	C001318_fr_008	1
Q000045	0	C003250_fr_000	1
Q000045	0	C003250_fr_001	1
Q000045	0	C003250_fr_002	1
Q000046	0	C002124_fr_000	1
Q000046	0	C002124_fr_001	1
Q000046	0	C002124_fr_002	1
Q000046	0	C002124_fr_003	1
Q000046	0	C002124_fr_004	1
Q000046	0	C002124_fr_005	1
Q000047	0	C002075_fr_000	1
Q000047	0	C002075_fr_001	1
Q000047	0	C002075_fr_002	1
Q000047	0	C002075_fr_003	1
Q000047	0	C002075_fr_004	1
Q000047	0	C002075_fr_005	1
Q000047	0	C002075_fr_006	1
Q000047	0	C002075_fr_007	1
Q000047	0	C002075_fr_008	1
Q000048	0	C003091_fr_000	1
Q000048	0	C003091_fr_001	1
Q000048	0	C003091_fr_002	1
Q000048	0	C003091_fr_003	1
Q000048	0	C003091_fr_004	1
Q000048	0	C003091_fr_005	1
Q000048	0	C003091_fr_006	1
Q000049	0	C002878_fr_000	1
Q000049	0	C002878_fr_001	1
Q000049	0	C002878_fr_002	1
Q000050	0	C002470_fr_000	1
Q000050	0	C002470_fr_001	1
Q000050	0	C002470_fr_002	1
Q000050	0	C002470_fr_003	1
Q000050	0	C002470_fr_004	1
Q000050	0	C002470_fr_005	1
Q000051	0	C002585_fr_000	1
Q000051	0	C002585_fr_001	1
Q000051	0	C002585_fr_002	1
Q000052	0	C002470_fr_000	1
Q000052	0	C002470_fr_001	1
Q000052	0	C002470_fr_002	1
Q000052	0	C002470_fr_003	1
Q000052	0	C002470_fr_004	1
Q000052	0	C002470_fr_005	1
Q000053	0	C001702_fr_000	1
Q000053	0	C001702_fr_001	1
Q000053	0	C001702_fr_002	1
Q000053	0	C001702_fr_003	1
Q000053	0	C001702_fr_004	1
Q000053	0	C001702_fr_005	1
Q000053	0	C001702_fr_006	1
Q000053	0	C001702_fr_007	1
Q000053	0	C001702_fr_008	1
Q000054	0	C003019_fr_000	1
Q000054	0	C003019_fr_001	1
Q000054	0	C003019_fr_002	1
Q000054	0	C003019_fr_003	1
Q000054	0	C003019_fr_004	1
Q000054	0	C003019_fr_005	1
Q000055	0	C001100_fr_000	1
Q000056	0	C003152_fr_000	1
Q000056	0	C003152_fr_001	1
Q000056	0	C003152_fr_002	1
Q000056	0	C003152_fr_003	1
Q000056	0	C003152_fr_004	1
Q000056	0	C003152_fr_005	1
Q000056	0	C003152_fr_006	1
Q000056	0	C003152_fr_007	1
Q000056	0	C003152_fr_008	1
Q000056	0	C003152_fr_009	1
Q000056	0	C003152_fr_010	1
Q000056	0	C003152_fr_011	1
Q000057	0	C002871_fr_000	1
Q000057	0	C002871_fr_001	1
Q000057	0	C002871_fr_002	1
Q000057	0	C002871_fr_003	1
Q000057	0	C002871_fr_004	1
Q000057	0	C002871_fr_005	1
Q000058	0	C002871_fr_000	1
Q000058	0	C002871_fr_001	1
Q000058	0	C002871_fr_002	1
Q000058	0	C002871_fr_003	1
Q000058	0	C002871_fr_004	1
Q000058	0	C002871_fr_005	1
Q000059	0	C001581_fr_000	1
Q000059	0	C001581_fr_001	1
Q000059	0	C001581_fr_002	1
Q000059	0	C001581_fr_003	1
Q000059	0	C001581_fr_004	1
Q000059	0	C001581_fr_005	1
Q000060	0	C002146_fr_000	1
Q000060	0	C002146_fr_001	1
Q000060	0	C002146_fr_002	1
Q000060	0	C002146_fr_003	1
Q000060	0	C002146_fr_004	1
Q000061	0	C002207_fr_000	1
Q000061	0	C002207_fr_001	1
Q000061	0	C002207_fr_002	1
Q000061	0	C002207_fr_003	1
Q000061	0	C002207_fr_004	1
Q000061	0	C002207_fr_005	1
Q000062	0	C002207_fr_000	1
Q000062	0	C002207_fr_001	1
Q000062	0	C002207_fr_002	1
Q000062	0	C002207_fr_003	1
Q000062	0	C002207_fr_004	1
Q000062	0	C002207_fr_005	1
Q000063	0	C002871_fr_000	1
Q000063	0	C002871_fr_001	1
Q000063	0	C002871_fr_002	1
Q000063	0	C002871_fr_003	1
Q000063	0	C002871_fr_004	1
Q000063	0	C002871_fr_005	1
Q000064	0	C001504_fr_000	1
Q000064	0	C001504_fr_001	1
Q000064	0	C001504_fr_002	1
Q000064	0	C001504_fr_003	1
Q000064	0	C001504_fr_004	1
Q000064	0	C001504_fr_005	1
Q000064	0	C001504_fr_006	1
Q000064	0	C001504_fr_007	1
Q000064	0	C001504_fr_008	1
Q000064	0	C001504_fr_009	1
Q000064	0	C001504_fr_010	1
Q000064	0	C001504_fr_011	1
Q000065	0	C003271_fr_000	1
Q000065	0	C003271_fr_001	1
Q000065	0	C003271_fr_002	1
Q000065	0	C003271_fr_003	1
Q000065	0	C003271_fr_004	1
Q000065	0	C003271_fr_005	1
Q000065	0	C003271_fr_006	1
Q000065	0	C003271_fr_007	1
Q000065	0	C003271_fr_008	1
Q000066	0	C001959_fr_000	1
Q000066	0	C001959_fr_001	1
Q000066	0	C001959_fr_002	1
Q000067	0	C001205_fr_000	1
Q000067	0	C001205_fr_001	1
Q000067	0	C001205_fr_002	1
Q000068	0	C001581_fr_000	1
Q000068	0	C001581_fr_001	1
Q000068	0	C001581_fr_002	1
Q000068	0	C001581_fr_003	1
Q000068	0	C001581_fr_004	1
Q000068	0	C001581_fr_005	1
Q000069	0	C003483_fr_000	1
Q000069	0	C003483_fr_001	1
Q000069	0	C003483_fr_002	1
Q000070	0	C001561_fr_000	1
Q000070	0	C001561_fr_001	1
Q000070	0	C001561_fr_002	1
Q000071	0	C002868_fr_000	1
Q000071	0	C002868_fr_001	1
Q000071	0	C002868_fr_002	1
Q000071	0	C002868_fr_003	1
Q000072	0	C002207_fr_000	1
Q000072	0	C002207_fr_001	1
Q000072	0	C002207_fr_002	1
Q000072	0	C002207_fr_003	1
Q000072	0	C002207_fr_004	1
Q000072	0	C002207_fr_005	1
Q000073	0	C002207_fr_000	1
Q000073	0	C002207_fr_001	1
Q000073	0	C002207_fr_002	1
Q000073	0	C002207_fr_003	1
Q000073	0	C002207_fr_004	1
Q000073	0	C002207_fr_005	1
Q000074	0	C002803_fr_000	1
Q000074	0	C002803_fr_001	1
Q000074	0	C002803_fr_002	1
Q000074	0	C002803_fr_003	1
Q000074	0	C002803_fr_004	1
Q000074	0	C002803_fr_005	1
Q000074	0	C002803_fr_006	1
Q000074	0	C002803_fr_007	1
Q000074	0	C002803_fr_008	1
Q000075	0	C002207_fr_000	1
Q000075	0	C002207_fr_001	1
Q000075	0	C002207_fr_002	1
Q000075	0	C002207_fr_003	1
Q000075	0	C002207_fr_004	1
Q000075	0	C002207_fr_005	1
Q000076	0	C002694_fr_000	1
Q000076	0	C002694_fr_001	1
Q000076	0	C002694_fr_002	1
Q000076	0	C002694_fr_003	1
Q000076	0	C002694_fr_004	1
Q000076	0	C002694_fr_005	1
Q000076	0	C002694_fr_006	1
Q000077	0	C001561_fr_000	1
Q000077	0	C001561_fr_001	1
Q000077	0	C001561_fr_002	1
Q000078	0	C001504_fr_000	1
Q000078	0	C001504_fr_001	1
Q000078	0	C001504_fr_002	1
Q000078	0	C001504_fr_003	1
