Q000001	0	C001511_en_000	1
Q000001	0	C001511_en_001	1
Q000001	0	C001511_en_002	1
Q000001	0	C001511_en_003	1
Q000001	0	C001511_en_004	1
Q000001	0	C001511_en_005	1
Q000001	0	C001511_en_006	1
Q000002	0	C002867_en_000	1
Q000002	0	C002867_en_001	1
Q000002	0	C002867_en_002	1
Q000002	0	C002867_en_003	1
Q000002	0	C002867_en_004	1
Q000002	0	C002867_en_005	1
Q000002	0	C002867_en_006	1
Q000003	0	C000972_en_000	1
Q000003	0	C000972_en_001	1
Q000003	0	C000972_en_002	1
Q000003	0	C000972_en_003	1
Q000004	0	C001036_en_000	1
Q000004	0	C001036_en_001	1
Q000004	0	C001036_en_002	1
Q000004	0	C001036_en_003	1
Q000004	0	C001036_en_004	1
Q000004	0	C001036_en_005	1
Q000004	0	C001036_en_006	1
Q000004	0	C001036_en_007	1
Q000004	0	C001036_en_008	1
Q000004	0	C001036_en_009	1
Q000004	0	C001036_en_010	1
Q000004	0	C001036_en_011	1
Q000004	0	C001036_en_012	1
Q000004	0	C001036_en_013	1
Q000005	0	C003054_en_000	1
Q000005	0	C003054_en_001	1
Q000005	0	C003054_en_002	1
Q000005	0	C003054_en_003	1
Q000005	0	C003054_en_004	1
Q000005	0	C003054_en_005	1
Q000005	0	C003054_en_006	1
Q000006	0	C001466_en_000	1
Q000006	0	C001466_en_001	1
Q000006	0	C001466_en_002	1
Q000006	0	C001466_en_003	1
Q000006	0	C001466_en_004	1
Q000007	0	C003054_en_000	1
Q000007	0	C003054_en_001	1
Q000007	0	C003054_en_002	1
Q000007	0	C003054_en_003	1
Q000007	0	C003054_en_004	1
Q000007	0	C003054_en_005	1
Q000007	0	C003054_en_006	1
Q000008	0	C003054_en_000	1
Q000008	0	C003054_en_001	1
Q000008	0	C003054_en_002	1
Q000008	0	C003054_en_003	1
Q000008	0	C003054_en_004	1
Q000008	0	C003054_en_005	1
Q000008	0	C003054_en_006	1
Q000009	0	C001687_en_000	1
Q000009	0	C001687_en_001	1
Q000009	0	C001687_en_002	1
Q000009	0	C001687_en_003	1
Q000009	0	C001687_en_004	1
Q000009	0	C001687_en_005	1
Q000010	0	C001036_en_000	1
Q000010	0	C001036_en_001	1
Q000010	0	C001036_en_002	1
Q000010	0	C001036_en_003	1
Q000010	0	C001036_en_004	1
Q000010	0	C001036_en_005	1
Q000010	0	C001036_en_006	1
Q000010	0	C001036_en_007	1
Q000010	0	C001036_en_008	1
Q000010	0	C001036_en_009	1
Q000010	0	C001036_en_010	1
Q000010	0	C001036_en_011	1
Q000010	0	C001036_en_012	1
Q000010	0	C001036_en_013	1
Q000011	0	C001303_en_000	1
Q000011	0	C001303_en_001	1
Q000011	0	C001303_en_002	1
Q000011	0	C001303_en_003	1
Q000011	0	C001303_en_004	1
Q000011	0	C001303_en_005	1
Q000011	0	C001303_en_006	1
Q000011	0	C001303_en_007	1
Q000011	0	C001303_en_008	1
Q000011	0	C001303_en_009	1
Q000011	0	C001303_en_010	1
Q000012	0	C001036_en_000	1
Q000012	0	C001036_en_001	1
Q000012	0	C001036_en_002	1
Q000012	0	C001036_en_003	1
Q000012	0	C001036_en_004	1
Q000012	0	C001036_en_005	1
Q000012	0	C001036_en_006	1
Q000012	0	C001036_en_007	1
Q000012	0	C001036_en_008	1
Q000012	0	C001036_en_009	1
Q000012	0	C001036_en_010	1
Q000012	0	C001036_en_011	1
Q000012	0	C001036_en_012	1
Q000012	0	C001036_en_013	1
Q000013	0	C001036_en_000	1
Q000013	0	C001036_en_001	1
Q000013	0	C001036_en_002	1
Q000013	0	C001036_en_003	1
Q000013	0	C001036_en_004	1
Q000013	0	C001036_en_005	1
Q000013	0	C001036_en_006	1
Q000013	0	C001036_en_007	1
Q000013	0	C001036_en_008	1
Q000013	0	C001036_en_009	1
Q000013	0	C001036_en_010	1
Q000013	0	C001036_en_011	1
Q000013	0	C001036_en_012	1
Q000013	0	C001036_en_013	1
Q000014	0	C001036_en_000	1
Q000014	0	C001036_en_001	1
Q000014	0	C001036_en_002	1
Q000014	0	C001036_en_003	1
Q000014	0	C001036_en_004	1
Q000014	0	C001036_en_005	1
Q000014	0	C001036_en_006	1
Q000014	0	C001036_en_007	1
Q000014	0	C001036_en_008	1
Q000014	0	C001036_en_009	1
Q000014	0	C001036_en_010	1
Q000014	0	C001036_en_011	1
Q000014	0	C001036_en_012	1
Q000014	0	C001036_en_013	1
Q000015	0	C001466_en_000	1
Q000015	0	C001466_en_001	1
Q000015	0	C001466_en_002	1
